Session ID,UserID,ShowID,Datestamp,,,
SE27799,117379,s2912,2023-04-06,,,
SE27800,8134571,s2529,2023-03-23,,,
SE27801,1659694,s3421,2023-04-16,,,
SE27802,5054922,s3877,2020-03-30,,,
SE27803,3954742,s2844,2023-02-17,,,
SE27804,9855306,s1383,2022-03-19,,,
SE27805,6825361,s6744,2023-02-08,,,
SE27806,2726225,s3157,2023-04-01,,,
SE27807,304545,s957,2023-02-03,,,
SE27808,7521574,s2773,2023-04-17,,,
SE27809,3015895,s6861,2023-04-08,,,
SE27810,3009258,s4998,2022-08-25,,,
SE27811,4370725,s6040,2021-11-23,,,
SE27812,7659760,s4070,2023-03-09,,,
SE27813,975466,s5773,2017-08-12,,,
SE27814,1747495,s808,2023-04-04,,,
SE27815,2125945,s5592,2019-04-20,,,
SE27816,2782386,s6202,2023-02-26,,,
SE27817,8257460,s5636,2023-04-08,,,
SE27818,769020,s4991,2023-04-16,,,
SE27819,4768644,s1643,2021-08-31,,,
SE27820,438580,s7171,2021-01-01,,,
SE27821,1548076,s8469,2021-04-07,,,
SE27822,7278354,s1887,2022-06-11,,,
SE27823,8585229,s1890,2023-04-07,,,
SE27824,7063698,s4226,2021-07-12,,,
SE27825,4023317,s7970,2023-02-21,,,
SE27826,4522432,s2758,2023-02-07,,,
SE27827,2456000,s5379,2021-05-05,,,
SE27828,4683602,s470,2022-05-13,,,
SE27829,5052516,s721,2022-03-28,,,
SE27830,1397752,s1413,2023-03-04,,,
SE27831,8892652,s7324,2023-03-11,,,
SE27832,1251800,s6803,2023-04-02,,,
SE27833,9289701,s4440,2022-12-25,,,
SE27834,2681598,s6185,2021-11-06,,,
SE27835,3874162,s2573,2022-12-06,,,
SE27836,922651,s7460,2023-04-20,,,
SE27837,8779221,s4872,2023-04-16,,,
SE27838,5088588,s3979,2022-11-02,,,
SE27839,8162734,s3290,2022-05-15,,,
SE27840,5837009,s1480,2022-12-04,,,
SE27841,4136242,s3721,2023-04-09,,,
SE27842,6613526,s5479,2022-02-21,,,
SE27843,9226441,s2002,2020-11-12,,,
SE27844,7876582,s456,2023-04-14,,,
SE27845,3568369,s2671,2023-03-26,,,
SE27846,2792654,s7755,2023-04-09,,,
SE27847,4808986,s4200,2022-10-10,,,
SE27848,1152143,s6645,2020-10-27,,,
SE27849,6448284,s3668,2023-04-04,,,
SE27850,3389686,s172,2022-02-14,,,
SE27851,9719546,s6187,2023-04-14,,,
SE27852,983556,s7721,2023-01-16,,,
SE27853,4470064,s3102,2023-03-06,,,
SE27854,2933565,s6143,2022-05-12,,,
SE27855,6417078,s5851,2023-04-09,,,
SE27856,5984107,s2109,2022-01-23,,,
SE27857,9119712,s7029,2023-02-05,,,
SE27858,8605438,s478,2023-03-17,,,
SE27859,5862911,s8011,2023-04-06,,,
SE27860,521766,s137,2023-03-03,,,
SE27861,4237686,s5977,2022-05-05,,,
SE27862,5172765,s6458,2023-03-11,,,
SE27863,6072058,s4006,2019-12-07,,,
SE27864,6849540,s7983,2023-04-03,,,
SE27865,2089919,s8199,2020-07-22,,,
SE27866,5745973,s6431,2023-01-19,,,
SE27867,3163864,s5246,2023-04-14,,,
SE27868,6895882,s6427,2022-03-25,,,
SE27869,1169937,s7134,2021-06-04,,,
SE27870,6618769,s3163,2022-10-05,,,
SE27871,4013447,s5542,2023-04-09,,,
SE27872,5354280,s7947,2018-04-11,,,
SE27873,8811202,s8350,2023-03-20,,,
SE27874,6331679,s8029,2022-10-24,,,
SE27875,3738696,s303,2020-11-18,,,
SE27876,1673588,s5577,2023-02-03,,,
SE27877,1087058,s7694,2023-03-12,,,
SE27878,5757571,s3663,2022-11-21,,,
SE27879,603092,s7437,2023-04-17,,,
SE27880,6594001,s6077,2022-10-14,,,
SE27881,9846782,s2448,2023-01-17,,,
SE27882,8400045,s6739,2023-02-14,,,
SE27883,5467541,s2863,2023-03-23,,,
SE27884,9454561,s2326,2022-10-07,,,
SE27885,5210765,s8230,2022-05-14,,,
SE27886,2948632,s7183,2023-03-08,,,
SE27887,4291949,s2904,2022-11-01,,,
SE27888,6032807,s2983,2023-04-02,,,
SE27889,7873190,s360,2023-04-05,,,
SE27890,7860601,s4453,2022-12-14,,,
SE27891,6176796,s169,2022-11-30,,,
SE27892,8600543,s1160,2022-09-15,,,
SE27893,5585172,s7361,2023-04-02,,,
SE27894,1310916,s5176,2018-06-23,,,
SE27895,3977012,s4393,2019-01-27,,,
SE27896,9238600,s8602,2021-11-10,,,
SE27897,5544548,s5514,2022-12-22,,,
SE27898,9067911,s4917,2022-11-06,,,
SE27899,5018658,s1338,2021-11-18,,,
SE27900,8101753,s879,2020-07-24,,,
SE27901,5405010,s689,2023-04-04,,,
SE27902,3088501,s555,2020-02-16,,,
SE27903,3366090,s6557,2023-04-14,,,
SE27904,7659045,s1277,2023-04-15,,,
SE27905,312425,s644,2023-02-25,,,
SE27906,7962722,s4406,2020-05-22,,,
SE27907,5428551,s5995,2023-02-19,,,
SE27908,5056784,s991,2019-06-12,,,
SE27909,8506894,s3785,2021-11-22,,,
SE27910,4440245,s691,2023-03-30,,,
SE27911,6094120,s7652,2020-09-15,,,
SE27912,9689544,s174,2023-04-06,,,
SE27913,1176095,s1114,2023-03-18,,,
SE27914,7075666,s4744,2022-03-05,,,
SE27915,8605438,s6205,2023-03-15,,,
SE27916,4300645,s1977,2023-02-06,,,
SE27917,5299798,s266,2023-04-01,,,
SE27918,3724558,s4409,2023-02-28,,,
SE27919,7077442,s4318,2019-04-26,,,
SE27920,1212676,s190,2023-03-05,,,
SE27921,5011963,s7749,2021-01-27,,,
SE27922,6579361,s516,2023-04-10,,,
SE27923,6941225,s5617,2019-10-31,,,
SE27924,4005356,s5821,2021-12-16,,,
SE27925,5515192,s7005,2022-12-24,,,
SE27926,5908955,s5416,2020-01-06,,,
SE27927,7633427,s8265,2020-09-14,,,
SE27928,3786750,s5325,2022-03-20,,,
SE27929,3285056,s593,2023-01-12,,,
SE27930,6662130,s4469,2023-02-26,,,
SE27931,4005356,s3335,2021-08-20,,,
SE27932,7429900,s4746,2019-09-03,,,
SE27933,5529751,s3760,2023-03-23,,,
SE27934,8586462,s1583,2022-03-12,,,
SE27935,8776092,s5560,2023-04-09,,,
SE27936,7851965,s7264,2023-04-18,,,
SE27937,1808433,s4742,2019-09-27,,,
SE27938,436370,s8800,2022-10-02,,,
SE27939,7079094,s3888,2022-05-02,,,
SE27940,1830638,s4820,2023-03-29,,,
SE27941,5354280,s5088,2019-05-15,,,
SE27942,1911134,s1539,2022-07-02,,,
SE27943,1251800,s3523,2023-03-06,,,
SE27944,1685796,s8628,2021-06-15,,,
SE27945,6265302,s8530,2023-04-11,,,
SE27946,6933924,s1330,2022-12-10,,,
SE27947,9388405,s3900,2023-04-03,,,
SE27948,9279192,s1361,2023-01-23,,,
SE27949,2519218,s1663,2023-03-31,,,
SE27950,6954969,s8371,2021-01-18,,,
SE27951,8260015,s7492,2023-01-12,,,
SE27952,2024405,s8082,2022-04-24,,,
SE27953,818871,s7488,2023-02-09,,,
SE27954,8264538,s6341,2023-04-09,,,
SE27955,9081993,s4196,2022-09-25,,,
SE27956,5774709,s2376,2023-04-01,,,
SE27957,8433381,s396,2021-02-10,,,
SE27958,9735898,s2947,2023-02-17,,,
SE27959,6161420,s8237,2022-03-17,,,
SE27960,973188,s5620,2022-02-01,,,
SE27961,886214,s8456,2018-09-24,,,
SE27962,4432078,s2217,2023-01-29,,,
SE27963,4967190,s5635,2022-11-18,,,
SE27964,5128741,s7126,2023-02-22,,,
SE27965,1940775,s6661,2023-03-11,,,
SE27966,1124798,s424,2023-04-03,,,
SE27967,2341157,s5663,2021-07-17,,,
SE27968,792975,s1254,2023-04-09,,,
SE27969,5692668,s2273,2020-11-27,,,
SE27970,6265302,s1681,2023-03-08,,,
SE27971,2537130,s1135,2023-04-18,,,
SE27972,9210962,s381,2021-08-09,,,
SE27973,5037787,s6574,2023-04-05,,,
SE27974,4131803,s1011,2022-02-17,,,
SE27975,3809772,s711,2019-11-10,,,
SE27976,7031096,s1889,2022-11-26,,,
SE27977,381910,s2309,2021-11-18,,,
SE27978,5054195,s4356,2023-03-29,,,
SE27979,6135800,s5148,2023-04-17,,,
SE27980,4642244,s721,2023-02-25,,,
SE27981,8496555,s1290,2023-04-08,,,
SE27982,3518338,s3146,2023-01-07,,,
SE27983,7732758,s2774,2023-03-18,,,
SE27984,5291972,s3738,2023-04-12,,,
SE27985,9496681,s8003,2023-02-26,,,
SE27986,2977922,s6818,2020-10-06,,,
SE27987,2307454,s5950,2023-04-17,,,
SE27988,7108193,s6176,2023-02-15,,,
SE27989,449315,s7090,2021-12-30,,,
SE27990,3883692,s3223,2023-03-26,,,
SE27991,4511943,s1521,2022-11-18,,,
SE27992,7497127,s4993,2023-01-11,,,
SE27993,4817208,s2046,2020-11-10,,,
SE27994,5987658,s7600,2021-05-11,,,
SE27995,8740671,s2000,2023-02-08,,,
SE27996,416736,s2328,2022-10-13,,,
SE27997,2706282,s885,2023-04-10,,,
SE27998,9810290,s2233,2021-12-31,,,
SE27999,4560880,s6699,2023-04-14,,,
SE28000,6330535,s88,2023-03-07,,,
SE28001,4771115,s1235,2023-03-12,,,
SE28002,951214,s3956,2022-01-27,,,
SE28003,2977209,s8294,2023-03-16,,,
SE28004,4157654,s5169,2023-03-02,,,
SE28005,6216214,s6554,2022-07-12,,,
SE28006,9057839,s2534,2023-04-10,,,
SE28007,3156453,s6291,2023-03-18,,,
SE28008,4076819,s3761,2023-04-17,,,
SE28009,2348764,s8314,2023-01-24,,,
SE28010,3971977,s3153,2021-10-15,,,
SE28011,872756,s5742,2022-02-24,,,
SE28012,8998536,s5380,2020-10-04,,,
SE28013,3420036,s1398,2022-03-12,,,
SE28014,3850494,s7603,2022-04-21,,,
SE28015,5516094,s2738,2023-04-05,,,
SE28016,622464,s2593,2022-07-20,,,
SE28017,7704644,s3220,2022-08-24,,,
SE28018,2638582,s8740,2023-04-19,,,
SE28019,3938047,s3638,2021-06-18,,,
SE28020,4965316,s6863,2020-04-11,,,
SE28021,9314388,s4379,2020-12-13,,,
SE28022,6853989,s2464,2023-02-26,,,
SE28023,5069076,s5872,2021-07-15,,,
SE28024,8852531,s1753,2023-04-09,,,
SE28025,4999708,s6379,2023-02-24,,,
SE28026,7375303,s4329,2022-03-13,,,
SE28027,9806473,s6464,2023-03-21,,,
SE28028,4928402,s7819,2023-04-15,,,
SE28029,2833877,s7841,2023-04-09,,,
SE28030,4905425,s2816,2023-04-13,,,
SE28031,9438447,s5148,2023-04-20,,,
SE28032,6029421,s4820,2023-03-03,,,
SE28033,1802883,s4353,2021-06-10,,,
SE28034,5442431,s1130,2023-01-30,,,
SE28035,431769,s8309,2022-03-30,,,
SE28036,2038814,s2687,2022-06-07,,,
SE28037,5516094,s4091,2023-03-24,,,
SE28038,6744363,s2508,2023-03-04,,,
SE28039,889864,s3618,2023-02-27,,,
SE28040,2091909,s8363,2023-03-22,,,
SE28041,9327751,s3847,2022-09-21,,,
SE28042,2840606,s6804,2023-03-31,,,
SE28043,7061341,s4886,2022-11-20,,,
SE28044,6700785,s6966,2023-04-17,,,
SE28045,2674531,s2234,2023-02-20,,,
SE28046,6238208,s4911,2022-05-02,,,
SE28047,8535553,s1326,2023-04-20,,,
SE28048,3412339,s1583,2022-04-23,,,
SE28049,8128999,s4988,2022-12-06,,,
SE28050,5379154,s4975,2023-04-15,,,
SE28051,7775880,s955,2023-03-02,,,
SE28052,3540234,s4045,2023-02-19,,,
SE28053,9172425,s4843,2020-05-22,,,
SE28054,613035,s69,2023-03-04,,,
SE28055,2759027,s3951,2021-01-17,,,
SE28056,7336517,s2612,2022-01-07,,,
SE28057,6877660,s8292,2023-03-06,,,
SE28058,80306,s8054,2023-04-18,,,
SE28059,1841099,s594,2021-01-07,,,
SE28060,4591141,s745,2023-03-26,,,
SE28061,1659694,s4015,2023-04-14,,,
SE28062,9537651,s130,2022-12-31,,,
SE28063,7754489,s6015,2023-03-18,,,
SE28064,4667908,s2744,2023-04-07,,,
SE28065,4830755,s5161,2023-04-19,,,
SE28066,9863096,s5222,2018-04-13,,,
SE28067,377822,s2241,2023-03-27,,,
SE28068,7108820,s7931,2023-04-14,,,
SE28069,7921309,s7465,2023-01-03,,,
SE28070,207224,s8126,2021-04-04,,,
SE28071,5363825,s529,2023-02-22,,,
SE28072,9569996,s960,2020-03-07,,,
SE28073,5887521,s5408,2022-06-04,,,
SE28074,8521355,s1900,2023-04-19,,,
SE28075,5367032,s2694,2022-05-16,,,
SE28076,2001658,s1138,2023-04-16,,,
SE28077,9456379,s5660,2023-04-09,,,
SE28078,1926301,s6493,2023-02-16,,,
SE28079,6226988,s4481,2023-03-03,,,
SE28080,1258874,s2565,2023-03-10,,,
SE28081,9367828,s1602,2023-03-20,,,
SE28082,2241632,s4089,2023-03-28,,,
SE28083,2254379,s8056,2023-04-17,,,
SE28084,8684038,s8773,2023-02-17,,,
SE28085,4939587,s4953,2022-07-15,,,
SE28086,8020271,s4521,2022-11-08,,,
SE28087,9579584,s1935,2021-05-08,,,
SE28088,9254863,s5171,2020-09-28,,,
SE28089,4732969,s2459,2023-04-16,,,
SE28090,2299938,s5755,2020-08-30,,,
SE28091,9959848,s7310,2023-04-17,,,
SE28092,6660272,s3850,2023-02-27,,,
SE28093,4693554,s4360,2023-03-28,,,
SE28094,2726225,s3248,2023-04-14,,,
SE28095,3718244,s2773,2023-03-25,,,
SE28096,4566659,s6519,2022-03-02,,,
SE28097,8020271,s3425,2020-11-21,,,
SE28098,7419142,s7303,2022-07-03,,,
SE28099,4919009,s1831,2023-03-07,,,
SE28100,5791096,s7453,2023-03-02,,,
SE28101,1676975,s2438,2020-11-10,,,
SE28102,2359921,s974,2023-04-16,,,
SE28103,3964966,s972,2020-12-31,,,
SE28104,9734474,s3027,2023-03-06,,,
SE28105,7772600,s1229,2023-03-24,,,
SE28106,6261254,s1869,2023-04-13,,,
SE28107,1794984,s2600,2022-05-08,,,
SE28108,8774652,s7975,2023-02-24,,,
SE28109,835481,s5278,2023-04-08,,,
SE28110,2509308,s8784,2018-07-22,,,
SE28111,9229786,s6143,2023-04-12,,,
SE28112,9364311,s2210,2023-03-25,,,
SE28113,9563532,s1406,2023-03-24,,,
SE28114,5807522,s2491,2022-11-09,,,
SE28115,499674,s707,2023-02-25,,,
SE28116,4756871,s8751,2022-10-06,,,
SE28117,5201163,s2728,2022-11-20,,,
SE28118,8717296,s7598,2023-03-22,,,
SE28119,5257631,s2543,2023-04-09,,,
SE28120,2376015,s8068,2022-06-25,,,
SE28121,9106550,s3577,2023-02-24,,,
SE28122,1298728,s4035,2023-03-29,,,
SE28123,4551623,s8151,2021-06-29,,,
SE28124,1070345,s4309,2019-08-03,,,
SE28125,2445651,s4753,2022-04-24,,,
SE28126,6458400,s3595,2023-02-14,,,
SE28127,9746155,s4961,2022-10-24,,,
SE28128,7470317,s7482,2023-02-18,,,
SE28129,2839253,s85,2023-04-16,,,
SE28130,117379,s610,2023-02-24,,,
SE28131,5365929,s3009,2023-04-02,,,
SE28132,9861339,s2617,2022-09-18,,,
SE28133,6258617,s1122,2023-03-22,,,
SE28134,4964451,s8255,2020-05-22,,,
SE28135,3297797,s3386,2023-04-10,,,
SE28136,3023967,s2558,2023-02-05,,,
SE28137,6198503,s8253,2023-03-20,,,
SE28138,8957486,s8052,2023-04-19,,,
SE28139,4241186,s6096,2020-04-01,,,
SE28140,7674236,s1301,2023-04-07,,,
SE28141,8186243,s3968,2022-09-29,,,
SE28142,5277397,s756,2023-04-10,,,
SE28143,1437720,s6241,2023-03-14,,,
SE28144,9774173,s1833,2023-03-12,,,
SE28145,5643620,s2433,2023-04-08,,,
SE28146,9119712,s7002,2020-02-27,,,
SE28147,4956465,s3375,2023-04-14,,,
SE28148,5709153,s8718,2022-08-01,,,
SE28149,4276489,s5387,2021-09-19,,,
SE28150,7152886,s81,2023-03-23,,,
SE28151,7710367,s1861,2021-07-14,,,
SE28152,7972396,s6985,2023-04-20,,,
SE28153,3883692,s8202,2023-03-27,,,
SE28154,704715,s4812,2023-02-28,,,
SE28155,1135332,s8196,2023-04-20,,,
SE28156,5738056,s4831,2023-02-22,,,
SE28157,9774173,s859,2020-07-24,,,
SE28158,5009904,s3343,2023-04-15,,,
SE28159,633395,s1680,2023-02-19,,,
SE28160,27165,s4742,2019-09-20,,,
SE28161,4708159,s4149,2020-04-21,,,
SE28162,6448284,s6336,2023-03-16,,,
SE28163,572760,s6326,2023-04-16,,,
SE28164,7662210,s6386,2023-03-01,,,
SE28165,1578521,s5341,2023-03-13,,,
SE28166,8824726,s2081,2023-04-09,,,
SE28167,6739756,s8762,2022-10-15,,,
SE28168,5564519,s8375,2020-06-09,,,
SE28169,1812288,s1046,2022-11-02,,,
SE28170,7096738,s3050,2023-01-16,,,
SE28171,2091909,s7581,2023-04-04,,,
SE28172,5262466,s4352,2019-04-01,,,
SE28173,3938047,s8139,2021-04-05,,,
SE28174,2450379,s8760,2023-04-18,,,
SE28175,2070343,s6523,2023-04-08,,,
SE28176,5378154,s5854,2019-01-28,,,
SE28177,1359205,s1192,2023-04-01,,,
SE28178,3983650,s996,2023-02-14,,,
SE28179,6216178,s959,2023-04-20,,,
SE28180,9240002,s646,2023-03-22,,,
SE28181,1881515,s4506,2023-03-14,,,
SE28182,3302363,s1941,2023-04-09,,,
SE28183,1427194,s884,2023-02-23,,,
SE28184,5145869,s5846,2023-04-17,,,
SE28185,2883251,s8674,2023-02-18,,,
SE28186,2531843,s7773,2023-03-21,,,
SE28187,6839350,s6193,2023-04-13,,,
SE28188,7968639,s1460,2023-04-19,,,
SE28189,2688199,s8014,2022-12-26,,,
SE28190,7634707,s1290,2023-04-19,,,
SE28191,5511230,s6298,2021-04-24,,,
SE28192,9639116,s3319,2023-04-12,,,
SE28193,5001474,s3632,2023-01-27,,,
SE28194,9930183,s5665,2023-02-06,,,
SE28195,7343929,s7274,2023-02-15,,,
SE28196,8221396,s8192,2022-08-23,,,
SE28197,1974726,s3125,2023-04-16,,,
SE28198,4752869,s6884,2020-03-15,,,
SE28199,5148376,s6174,2023-04-19,,,
SE28200,8811702,s3566,2021-01-29,,,
SE28201,8779221,s1763,2023-04-19,,,
SE28202,5084694,s5830,2022-12-12,,,
SE28203,1678303,s5260,2023-04-19,,,
SE28204,5585811,s8292,2023-04-04,,,
SE28205,5316026,s2544,2023-03-16,,,
SE28206,2571611,s2329,2023-04-08,,,
SE28207,1900545,s4338,2023-04-15,,,
SE28208,8341000,s6156,2023-04-05,,,
SE28209,3804915,s2420,2023-03-25,,,
SE28210,2019471,s4710,2022-12-05,,,
SE28211,2095271,s6714,2020-12-26,,,
SE28212,9738704,s2364,2023-04-12,,,
SE28213,9450352,s6154,2023-02-12,,,
SE28214,2719314,s1361,2023-02-26,,,
SE28215,2288498,s6737,2023-03-29,,,
SE28216,8270676,s1497,2023-04-06,,,
SE28217,1531881,s836,2021-09-27,,,
SE28218,5943979,s1759,2022-03-16,,,
SE28219,3626058,s8420,2023-04-06,,,
SE28220,2577743,s1559,2023-01-09,,,
SE28221,5146733,s4217,2020-05-05,,,
SE28222,8592426,s7678,2018-06-27,,,
SE28223,3626058,s8054,2023-03-17,,,
SE28224,2860397,s7578,2021-07-27,,,
SE28225,1225952,s4863,2022-07-21,,,
SE28226,4904335,s5689,2023-03-05,,,
SE28227,8714844,s4456,2021-11-08,,,
SE28228,2784803,s8473,2021-06-07,,,
SE28229,142503,s2224,2023-02-21,,,
SE28230,5468389,s976,2020-12-03,,,
SE28231,6986139,s2431,2023-02-25,,,
SE28232,2229706,s722,2021-12-23,,,
SE28233,788427,s3393,2023-04-09,,,
SE28234,7389514,s7380,2023-04-03,,,
SE28235,6888177,s2512,2023-04-20,,,
SE28236,1397752,s5907,2023-03-12,,,
SE28237,7281711,s2299,2023-02-21,,,
SE28238,2520826,s1562,2023-03-25,,,
SE28239,8375366,s8062,2023-03-18,,,
SE28240,6094701,s3408,2020-09-01,,,
SE28241,9333409,s7743,2023-04-16,,,
SE28242,2856421,s7835,2023-03-06,,,
SE28243,461228,s6208,2023-02-26,,,
SE28244,4671122,s2252,2023-03-29,,,
SE28245,4456849,s1446,2023-02-26,,,
SE28246,1847154,s1941,2022-09-06,,,
SE28247,7025774,s1727,2023-04-16,,,
SE28248,835805,s7563,2023-01-20,,,
SE28249,5599768,s2472,2023-04-10,,,
SE28250,7013450,s4931,2023-04-08,,,
SE28251,4747981,s2782,2023-04-20,,,
SE28252,8245616,s1853,2023-03-01,,,
SE28253,1698881,s6437,2022-03-15,,,
SE28254,1082083,s1051,2023-02-06,,,
SE28255,2774262,s8549,2023-04-14,,,
SE28256,7979087,s5947,2023-04-17,,,
SE28257,6710329,s4146,2019-02-04,,,
SE28258,4540146,s5970,2023-03-15,,,
SE28259,7053216,s2548,2023-04-18,,,
SE28260,7414067,s5800,2023-04-03,,,
SE28261,3420607,s4486,2023-03-16,,,
SE28262,3258945,s1871,2023-01-14,,,
SE28263,399308,s6079,2021-08-27,,,
SE28264,7129332,s5941,2023-04-17,,,
SE28265,1288368,s7947,2023-04-16,,,
SE28266,8785009,s5976,2023-04-13,,,
SE28267,1343578,s8580,2023-04-15,,,
SE28268,3448794,s7971,2023-04-06,,,
SE28269,9608873,s6495,2022-07-19,,,
SE28270,5073371,s6600,2023-03-01,,,
SE28271,5642425,s4031,2023-04-16,,,
SE28272,708474,s8631,2021-12-08,,,
SE28273,9182262,s3774,2023-04-12,,,
SE28274,1185578,s4353,2023-04-20,,,
SE28275,1683851,s7505,2023-02-27,,,
SE28276,8520388,s8368,2023-03-24,,,
SE28277,4683602,s6908,2021-09-10,,,
SE28278,1728531,s6355,2023-04-09,,,
SE28279,4433051,s408,2020-03-24,,,
SE28280,156321,s6821,2023-04-05,,,
SE28281,5942030,s7679,2023-04-19,,,
SE28282,1206495,s3066,2023-01-15,,,
SE28283,3914122,s2140,2023-04-13,,,
SE28284,8258174,s2422,2022-09-26,,,
SE28285,5277397,s6661,2023-03-23,,,
SE28286,1673071,s4666,2023-04-18,,,
SE28287,1183435,s3862,2023-03-10,,,
SE28288,8780344,s307,2023-04-07,,,
SE28289,900522,s6054,2023-04-09,,,
SE28290,7343929,s8529,2023-04-11,,,
SE28291,2673965,s5892,2023-04-17,,,
SE28292,3446217,s747,2023-04-11,,,
SE28293,5191679,s1769,2023-04-02,,,
SE28294,9402048,s6791,2023-02-08,,,
SE28295,8022521,s1951,2023-04-12,,,
SE28296,1437720,s1251,2023-04-10,,,
SE28297,7573412,s2644,2021-06-07,,,
SE28298,5992386,s2984,2023-03-24,,,
SE28299,2299749,s855,2023-04-14,,,
SE28300,3640688,s112,2023-04-17,,,
SE28301,5837343,s2901,2022-06-22,,,
SE28302,5954731,s6817,2023-04-16,,,
SE28303,6362843,s7555,2022-01-29,,,
SE28304,1891484,s5168,2023-04-03,,,
SE28305,1193655,s1792,2022-09-10,,,
SE28306,9123834,s8781,2023-02-20,,,
SE28307,8577681,s7080,2021-10-03,,,
SE28308,6158389,s2036,2023-02-12,,,
SE28309,7364415,s915,2023-04-08,,,
SE28310,74575,s2170,2023-03-04,,,
SE28311,2249177,s8504,2023-03-31,,,
SE28312,2241197,s713,2023-04-10,,,
SE28313,1330116,s5776,2023-03-20,,,
SE28314,8864788,s1189,2021-09-26,,,
SE28315,7889020,s166,2023-03-07,,,
SE28316,7478072,s6442,2023-02-26,,,
SE28317,7925325,s5286,2022-11-19,,,
SE28318,4693554,s2168,2023-03-27,,,
SE28319,5397046,s5875,2023-03-30,,,
SE28320,8015020,s1683,2022-03-04,,,
SE28321,9211096,s7718,2023-04-09,,,
SE28322,2681167,s8232,2023-04-11,,,
SE28323,9727510,s4815,2022-08-12,,,
SE28324,8221396,s2750,2023-03-18,,,
SE28325,8853169,s1522,2023-03-27,,,
SE28326,4999708,s2322,2023-03-30,,,
SE28327,6672955,s6557,2023-03-22,,,
SE28328,6489737,s8040,2023-03-21,,,
SE28329,1092464,s8391,2023-02-26,,,
SE28330,5916953,s490,2022-08-17,,,
SE28331,3792075,s7835,2023-02-28,,,
SE28332,3971219,s8352,2023-02-20,,,
SE28333,5319340,s3778,2023-01-24,,,
SE28334,8970526,s5491,2023-02-05,,,
SE28335,6700691,s8295,2019-02-03,,,
SE28336,7742217,s1311,2023-04-10,,,
SE28337,1529617,s4008,2023-04-15,,,
SE28338,3163061,s1535,2021-07-30,,,
SE28339,3436937,s1266,2021-12-14,,,
SE28340,5064741,s4901,2023-04-14,,,
SE28341,3059739,s3577,2023-02-24,,,
SE28342,6248730,s2940,2023-02-18,,,
SE28343,4916738,s683,2022-03-04,,,
SE28344,6979264,s5454,2023-03-08,,,
SE28345,6352268,s6937,2023-04-11,,,
SE28346,7434974,s6065,2019-09-24,,,
SE28347,9349498,s96,2023-04-15,,,
SE28348,7898535,s8045,2023-02-01,,,
SE28349,2038573,s6076,2020-04-24,,,
SE28350,7816787,s8532,2022-12-10,,,
SE28351,8560407,s5441,2023-01-29,,,
SE28352,5643620,s2606,2022-06-20,,,
SE28353,46558,s1142,2023-04-17,,,
SE28354,5919474,s3518,2020-05-24,,,
SE28355,7849760,s261,2023-03-19,,,
SE28356,15320,s679,2023-04-15,,,
SE28357,5097647,s2630,2020-05-26,,,
SE28358,6397278,s5199,2023-04-01,,,
SE28359,5998125,s8007,2023-02-12,,,
SE28360,7573412,s6456,2021-07-29,,,
SE28361,554030,s4507,2022-03-01,,,
SE28362,5468389,s8701,2022-06-22,,,
SE28363,9380427,s6711,2023-04-14,,,
SE28364,8011639,s7604,2019-08-17,,,
SE28365,6208557,s3064,2023-04-08,,,
SE28366,4817872,s6714,2023-03-28,,,
SE28367,2886747,s8179,2023-04-12,,,
SE28368,3316902,s3070,2021-12-13,,,
SE28369,4868063,s7163,2023-04-11,,,
SE28370,3008068,s4525,2023-04-11,,,
SE28371,8624038,s4944,2022-03-31,,,
SE28372,7240294,s2099,2023-04-06,,,
SE28373,8222222,s2091,2022-10-02,,,
SE28374,5308761,s7817,2022-01-07,,,
SE28375,1242811,s1657,2023-03-17,,,
SE28376,2815109,s5392,2023-04-19,,,
SE28377,4185325,s4169,2023-02-01,,,
SE28378,354389,s6493,2023-02-06,,,
SE28379,7896050,s6327,2023-03-27,,,
SE28380,5507642,s5547,2023-03-30,,,
SE28381,5170437,s486,2023-03-06,,,
SE28382,3184816,s1683,2023-04-20,,,
SE28383,8915665,s2533,2023-04-18,,,
SE28384,6853989,s3117,2023-03-17,,,
SE28385,2714907,s2650,2022-06-04,,,
SE28386,6561541,s1139,2022-01-19,,,
SE28387,8134221,s8723,2023-04-14,,,
SE28388,3524728,s3274,2022-12-24,,,
SE28389,4478961,s2916,2022-12-24,,,
SE28390,1911330,s2549,2023-04-06,,,
SE28391,5333646,s3850,2023-02-04,,,
SE28392,663219,s8290,2023-04-20,,,
SE28393,2386823,s566,2023-04-08,,,
SE28394,7942176,s8649,2023-04-04,,,
SE28395,3255426,s6149,2023-02-13,,,
SE28396,3012246,s2969,2023-02-16,,,
SE28397,8408811,s3702,2022-10-11,,,
SE28398,1747143,s5477,2022-08-07,,,
SE28399,7201345,s8057,2022-12-26,,,
SE28400,1590289,s871,2023-04-15,,,
SE28401,287910,s1370,2023-04-11,,,
SE28402,3740684,s225,2023-04-11,,,
SE28403,6668563,s5873,2021-11-27,,,
SE28404,1014420,s4073,2022-03-11,,,
SE28405,7976210,s8300,2023-03-14,,,
SE28406,9855306,s186,2022-07-21,,,
SE28407,6232627,s4918,2019-09-24,,,
SE28408,9507971,s5037,2023-01-29,,,
SE28409,9485626,s5313,2023-04-04,,,
SE28410,7098071,s1611,2021-05-26,,,
